User identifier,Product A,Product B
39629,Not subscribed,Subscribed
39657,Not subscribed,Not subscribed
39685,Not subscribed,Not subscribed
39713,Not subscribed,Subscribed
39741,Not subscribed,Subscribed
39769,Subscribed,Not subscribed
39797,Not subscribed,Subscribed
39826,Not subscribed,Not subscribed
39854,Not subscribed,Subscribed
39882,Not subscribed,Subscribed
39910,Not subscribed,Not subscribed
39938,Subscribed,Subscribed
39967,Not subscribed,Subscribed
39995,Not subscribed,Not subscribed
40023,Subscribed,Subscribed
40080,Subscribed,Not subscribed
40108,Not subscribed,Not subscribed
40136,Not subscribed,Subscribed
40165,Not subscribed,Subscribed
40193,Subscribed,Not subscribed
40222,Not subscribed,Not subscribed
40250,Subscribed,Subscribed
40278,Not subscribed,Subscribed
40307,Not subscribed,Subscribed
40335,Not subscribed,Not subscribed
40364,Subscribed,Not subscribed
40392,Not subscribed,Not subscribed
40421,Not subscribed,Subscribed
40450,Not subscribed,Not subscribed
40478,Not subscribed,Not subscribed
40507,Not subscribed,Not subscribed
40535,Not subscribed,Not subscribed
40564,Not subscribed,Subscribed
40593,Not subscribed,Subscribed
40621,Not subscribed,Not subscribed
40650,Subscribed,Subscribed
40679,Not subscribed,Not subscribed
40708,Not subscribed,Subscribed
40736,Not subscribed,Not subscribed
40765,Not subscribed,Not subscribed
40794,Not subscribed,Not subscribed
40823,Not subscribed,Subscribed
40852,Not subscribed,Not subscribed
40881,Not subscribed,Not subscribed
40910,Not subscribed,Subscribed
40939,Not subscribed,Subscribed
40967,Not subscribed,Not subscribed
40996,Subscribed,Not subscribed
41025,Not subscribed,Not subscribed
41054,Not subscribed,Subscribed
41083,Not subscribed,Subscribed
41112,Not subscribed,Not subscribed
41142,Not subscribed,Not subscribed
41171,Not subscribed,Subscribed
41200,Subscribed,Subscribed
41229,Not subscribed,Not subscribed
41258,Subscribed,Not subscribed
41287,Not subscribed,Not subscribed
41316,Not subscribed,Subscribed
41346,Subscribed,Not subscribed
41375,Not subscribed,Subscribed
41404,Not subscribed,Subscribed
41433,Not subscribed,Not subscribed
41463,Subscribed,Not subscribed
41492,Not subscribed,Subscribed
41521,Subscribed,Not subscribed
41551,Not subscribed,Subscribed
41580,Not subscribed,Subscribed
41609,Not subscribed,Not subscribed
41639,Not subscribed,Not subscribed
41668,Not subscribed,Not subscribed
41698,Not subscribed,Not subscribed
41727,Subscribed,Not subscribed
41757,Subscribed,Not subscribed
41786,Not subscribed,Not subscribed
41816,Not subscribed,Subscribed
41845,Subscribed,Subscribed
41875,Not subscribed,Subscribed
41905,Subscribed,Subscribed
41934,Not subscribed,Not subscribed
41964,Not subscribed,Subscribed
41993,Not subscribed,Subscribed
42023,Not subscribed,Not subscribed
42053,Not subscribed,Not subscribed
42083,Not subscribed,Not subscribed
42112,Not subscribed,Subscribed
42142,Not subscribed,Not subscribed
42172,Subscribed,Subscribed
42202,Subscribed,Not subscribed
42232,Not subscribed,Not subscribed
42261,Not subscribed,Not subscribed
42291,Not subscribed,Not subscribed
42321,Not subscribed,Subscribed
42351,Not subscribed,Subscribed
42381,Not subscribed,Subscribed
42411,Not subscribed,Subscribed
42441,Not subscribed,Subscribed
42471,Not subscribed,Not subscribed
42501,Not subscribed,Subscribed
42531,Not subscribed,Subscribed
42561,Not subscribed,Subscribed
42591,Not subscribed,Not subscribed
42621,Subscribed,Not subscribed
42652,Not subscribed,Not subscribed
42682,Not subscribed,Not subscribed
42712,Not subscribed,Subscribed
42742,Not subscribed,Not subscribed
42772,Not subscribed,Not subscribed
42803,Not subscribed,Not subscribed
42833,Not subscribed,Subscribed
42863,Not subscribed,Subscribed
42893,Subscribed,Subscribed
42924,Subscribed,Not subscribed
42954,Not subscribed,Not subscribed
42984,Not subscribed,Not subscribed
43015,Subscribed,Subscribed
43045,Not subscribed,Not subscribed
43076,Not subscribed,Not subscribed
43106,Not subscribed,Subscribed
43137,Not subscribed,Subscribed
43167,Not subscribed,Subscribed
43198,Not subscribed,Subscribed
43228,Not subscribed,Subscribed
43259,Not subscribed,Subscribed
43289,Not subscribed,Subscribed
43320,Not subscribed,Subscribed
43351,Subscribed,Not subscribed
43381,Subscribed,Subscribed
43412,Not subscribed,Subscribed
43443,Not subscribed,Subscribed
43473,Not subscribed,Not subscribed
43504,Subscribed,Not subscribed
43535,Subscribed,Subscribed
43566,Not subscribed,Subscribed
43596,Not subscribed,Not subscribed
43627,Not subscribed,Not subscribed
43658,Not subscribed,Subscribed
43689,Not subscribed,Not subscribed
43720,Not subscribed,Not subscribed
43751,Not subscribed,Subscribed
43782,Subscribed,Subscribed
43813,Not subscribed,Not subscribed
43844,Not subscribed,Subscribed
43875,Subscribed,Subscribed
43906,Not subscribed,Subscribed
43937,Not subscribed,Not subscribed
43968,Not subscribed,Subscribed
43999,Not subscribed,Not subscribed
44030,Not subscribed,Subscribed
44061,Subscribed,Not subscribed
44092,Not subscribed,Subscribed
44123,Subscribed,Subscribed
44154,Subscribed,Subscribed
44186,Subscribed,Subscribed
44217,Subscribed,Subscribed
44248,Subscribed,Not subscribed
44279,Not subscribed,Not subscribed
44311,Not subscribed,Not subscribed
44342,Not subscribed,Subscribed
44373,Not subscribed,Subscribed
44405,Not subscribed,Subscribed
44436,Not subscribed,Subscribed
44468,Not subscribed,Not subscribed
44499,Subscribed,Not subscribed
44531,Not subscribed,Subscribed
44562,Subscribed,Not subscribed
44594,Subscribed,Subscribed
44625,Not subscribed,Subscribed
44657,Not subscribed,Not subscribed
44688,Not subscribed,Not subscribed
44720,Not subscribed,Not subscribed
44751,Not subscribed,Not subscribed
44783,Not subscribed,Not subscribed
44815,Not subscribed,Subscribed
44846,Not subscribed,Not subscribed
44878,Not subscribed,Subscribed
44910,Subscribed,Not subscribed
44942,Subscribed,Subscribed
44973,Not subscribed,Subscribed
45005,Not subscribed,Subscribed
45037,Subscribed,Subscribed
45069,Not subscribed,Subscribed
45101,Subscribed,Subscribed
45133,Not subscribed,Not subscribed
45164,Not subscribed,Subscribed
45196,Not subscribed,Subscribed
45228,Not subscribed,Subscribed
45260,Not subscribed,Subscribed
45292,Not subscribed,Not subscribed
45324,Not subscribed,Subscribed
45356,Not subscribed,Not subscribed
45388,Not subscribed,Subscribed
45421,Subscribed,Not subscribed
45453,Not subscribed,Subscribed
45485,Subscribed,Subscribed
45517,Subscribed,Subscribed
45549,Subscribed,Subscribed
45581,Not subscribed,Subscribed
45614,Not subscribed,Not subscribed
45646,Not subscribed,Not subscribed
45678,Not subscribed,Subscribed
45710,Not subscribed,Subscribed
45743,Not subscribed,Not subscribed
45775,Not subscribed,Not subscribed
45807,Not subscribed,Subscribed
45840,Not subscribed,Not subscribed
45872,Not subscribed,Not subscribed
45905,Not subscribed,Subscribed
45937,Not subscribed,Not subscribed
45970,Not subscribed,Not subscribed
46002,Not subscribed,Subscribed
46035,Not subscribed,Not subscribed
46067,Subscribed,Not subscribed
46100,Subscribed,Not subscribed
46132,Not subscribed,Not subscribed
46165,Subscribed,Not subscribed
46198,Not subscribed,Not subscribed
46230,Not subscribed,Subscribed
46263,Not subscribed,Subscribed
46296,Not subscribed,Not subscribed
46328,Not subscribed,Subscribed
46361,Not subscribed,Not subscribed
46394,Not subscribed,Subscribed
46427,Not subscribed,Not subscribed
46459,Not subscribed,Not subscribed
46492,Not subscribed,Subscribed
46525,Not subscribed,Subscribed
46558,Not subscribed,Subscribed
46591,Not subscribed,Subscribed
46624,Not subscribed,Subscribed
46657,Not subscribed,Subscribed
46690,Not subscribed,Subscribed
46723,Not subscribed,Not subscribed
46756,Not subscribed,Subscribed
46789,Not subscribed,Subscribed
46822,Not subscribed,Not subscribed
46855,Subscribed,Subscribed
46888,Not subscribed,Subscribed
46921,Not subscribed,Subscribed
46955,Not subscribed,Not subscribed
46988,Not subscribed,Not subscribed
47021,Not subscribed,Not subscribed
47054,Not subscribed,Not subscribed
47088,Not subscribed,Not subscribed
47121,Not subscribed,Subscribed
47154,Subscribed,Subscribed
47187,Not subscribed,Not subscribed
47221,Subscribed,Not subscribed
47254,Not subscribed,Not subscribed
47288,Not subscribed,Not subscribed
47321,Not subscribed,Not subscribed
47355,Subscribed,Subscribed
47388,Subscribed,Not subscribed
47422,Not subscribed,Subscribed
47455,Not subscribed,Subscribed
47489,Not subscribed,Subscribed
47522,Subscribed,Not subscribed
47556,Not subscribed,Subscribed
47589,Not subscribed,Subscribed
47623,Subscribed,Subscribed
47657,Not subscribed,Subscribed
47690,Not subscribed,Not subscribed
47724,Not subscribed,Not subscribed
47758,Not subscribed,Not subscribed
47792,Not subscribed,Subscribed
47825,Not subscribed,Not subscribed
47859,Not subscribed,Subscribed
47893,Not subscribed,Not subscribed
47927,Not subscribed,Subscribed
47961,Not subscribed,Not subscribed
47995,Not subscribed,Subscribed
48029,Subscribed,Not subscribed
48063,Not subscribed,Not subscribed
48097,Not subscribed,Not subscribed
48131,Not subscribed,Subscribed
48165,Not subscribed,Subscribed
48199,Not subscribed,Subscribed
48233,Not subscribed,Subscribed
48267,Not subscribed,Subscribed
48301,Not subscribed,Not subscribed
48335,Not subscribed,Not subscribed
48369,Not subscribed,Subscribed
48403,Subscribed,Subscribed
48438,Subscribed,Subscribed
48472,Not subscribed,Subscribed
48506,Not subscribed,Subscribed
48541,Not subscribed,Subscribed
48575,Not subscribed,Subscribed
48609,Not subscribed,Not subscribed
48644,Subscribed,Subscribed
48678,Not subscribed,Subscribed
48712,Not subscribed,Not subscribed
48747,Not subscribed,Not subscribed
48781,Not subscribed,Subscribed
48816,Not subscribed,Subscribed
48850,Not subscribed,Subscribed
48885,Not subscribed,Not subscribed
48919,Not subscribed,Not subscribed
48954,Not subscribed,Subscribed
48989,Not subscribed,Not subscribed
49023,Not subscribed,Subscribed
49058,Not subscribed,Subscribed
49093,Not subscribed,Not subscribed
49127,Not subscribed,Not subscribed
49162,Not subscribed,Not subscribed
49197,Not subscribed,Subscribed
49232,Subscribed,Subscribed
49266,Subscribed,Subscribed
49301,Subscribed,Not subscribed
49336,Not subscribed,Subscribed
49371,Not subscribed,Not subscribed
49406,Not subscribed,Subscribed
49441,Not subscribed,Subscribed
49476,Not subscribed,Subscribed
49511,Not subscribed,Not subscribed
49546,Not subscribed,Not subscribed
49581,Not subscribed,Not subscribed
49616,Not subscribed,Not subscribed
49651,Subscribed,Not subscribed
49686,Not subscribed,Not subscribed
49721,Not subscribed,Not subscribed
49756,Not subscribed,Subscribed
49791,Not subscribed,Not subscribed
49827,Not subscribed,Not subscribed
49862,Not subscribed,Subscribed
49897,Not subscribed,Subscribed
49932,Not subscribed,Not subscribed
49968,Not subscribed,Subscribed
50003,Not subscribed,Not subscribed
50038,Not subscribed,Subscribed
50074,Subscribed,Subscribed
50109,Not subscribed,Subscribed
50145,Subscribed,Not subscribed
50180,Not subscribed,Not subscribed
50215,Subscribed,Subscribed
50251,Not subscribed,Subscribed
50287,Subscribed,Subscribed
50322,Not subscribed,Not subscribed
50358,Subscribed,Subscribed
50393,Not subscribed,Subscribed
50429,Subscribed,Not subscribed
50465,Not subscribed,Subscribed
50500,Subscribed,Not subscribed
50536,Not subscribed,Subscribed
50572,Not subscribed,Subscribed
50607,Not subscribed,Not subscribed
50643,Not subscribed,Not subscribed
50679,Not subscribed,Not subscribed
50715,Not subscribed,Subscribed
50751,Not subscribed,Subscribed
50787,Not subscribed,Subscribed
50822,Not subscribed,Subscribed
50858,Not subscribed,Subscribed
50894,Not subscribed,Not subscribed
50930,Not subscribed,Subscribed
50966,Not subscribed,Subscribed
51002,Subscribed,Not subscribed
51038,Subscribed,Subscribed
51074,Subscribed,Subscribed
51111,Not subscribed,Not subscribed
51147,Not subscribed,Not subscribed
51183,Not subscribed,Not subscribed
51219,Subscribed,Subscribed
51255,Not subscribed,Subscribed
51292,Not subscribed,Not subscribed
51328,Not subscribed,Not subscribed
51364,Not subscribed,Subscribed
51400,Not subscribed,Not subscribed
51437,Not subscribed,Subscribed
51473,Not subscribed,Subscribed
51510,Not subscribed,Subscribed
51546,Subscribed,Subscribed
51582,Not subscribed,Subscribed
51619,Not subscribed,Subscribed
51655,Subscribed,Subscribed
51692,Not subscribed,Subscribed
51728,Not subscribed,Subscribed
51765,Subscribed,Subscribed
51802,Not subscribed,Subscribed
51838,Not subscribed,Subscribed
51875,Not subscribed,Not subscribed
51912,Not subscribed,Not subscribed
51948,Not subscribed,Not subscribed
51985,Not subscribed,Subscribed
52022,Not subscribed,Subscribed
52058,Not subscribed,Subscribed
52095,Not subscribed,Subscribed
52132,Not subscribed,Subscribed
52169,Not subscribed,Not subscribed
52206,Subscribed,Subscribed
52243,Not subscribed,Not subscribed
52280,Not subscribed,Not subscribed
52317,Not subscribed,Subscribed
52354,Not subscribed,Not subscribed
52391,Subscribed,Subscribed
52428,Not subscribed,Not subscribed
52465,Subscribed,Subscribed
52502,Subscribed,Subscribed
52539,Not subscribed,Not subscribed
52576,Not subscribed,Not subscribed
52613,Not subscribed,Not subscribed
52650,Subscribed,Subscribed
52688,Not subscribed,Subscribed
52725,Not subscribed,Subscribed
52762,Not subscribed,Not subscribed
52837,Not subscribed,Subscribed
52874,Subscribed,Subscribed
52912,Not subscribed,Subscribed
52949,Subscribed,Subscribed
52986,Subscribed,Not subscribed
53024,Not subscribed,Subscribed
53061,Not subscribed,Not subscribed
53099,Not subscribed,Subscribed
53136,Not subscribed,Not subscribed
53174,Not subscribed,Not subscribed
53212,Not subscribed,Subscribed
53249,Subscribed,Not subscribed
53287,Not subscribed,Subscribed
53325,Not subscribed,Subscribed
53362,Not subscribed,Subscribed
53400,Not subscribed,Not subscribed
53438,Not subscribed,Subscribed
53476,Not subscribed,Not subscribed
53513,Not subscribed,Not subscribed
53551,Not subscribed,Not subscribed
53589,Subscribed,Not subscribed
53627,Not subscribed,Not subscribed
53665,Subscribed,Subscribed
53703,Not subscribed,Subscribed
53741,Not subscribed,Subscribed
53779,Subscribed,Not subscribed
53817,Subscribed,Not subscribed
53855,Subscribed,Not subscribed
53893,Not subscribed,Not subscribed
53931,Not subscribed,Subscribed
53969,Subscribed,Subscribed
54007,Not subscribed,Subscribed
54045,Not subscribed,Not subscribed
54084,Not subscribed,Not subscribed
54122,Not subscribed,Not subscribed
54160,Not subscribed,Subscribed
54198,Not subscribed,Not subscribed
54237,Not subscribed,Not subscribed
54275,Subscribed,Not subscribed
54313,Not subscribed,Not subscribed
54352,Not subscribed,Not subscribed
54390,Subscribed,Subscribed
54429,Not subscribed,Subscribed
54467,Subscribed,Not subscribed
54506,Not subscribed,Not subscribed
54544,Not subscribed,Not subscribed
54583,Subscribed,Subscribed
54621,Not subscribed,Subscribed
54660,Not subscribed,Not subscribed
54699,Not subscribed,Not subscribed
54737,Not subscribed,Subscribed
54776,Subscribed,Subscribed
54815,Not subscribed,Not subscribed
54854,Subscribed,Not subscribed
54892,Subscribed,Not subscribed
54931,Subscribed,Subscribed
54970,Not subscribed,Subscribed
55009,Not subscribed,Subscribed
55048,Not subscribed,Not subscribed
55087,Subscribed,Not subscribed
55126,Not subscribed,Not subscribed
55165,Not subscribed,Subscribed
55204,Not subscribed,Subscribed
55243,Not subscribed,Not subscribed
55282,Not subscribed,Subscribed
55321,Subscribed,Subscribed
55360,Not subscribed,Subscribed
55399,Not subscribed,Subscribed
55438,Subscribed,Not subscribed
55477,Not subscribed,Subscribed
55517,Not subscribed,Subscribed
55556,Not subscribed,Not subscribed
55595,Not subscribed,Subscribed
55634,Not subscribed,Subscribed
55674,Not subscribed,Not subscribed
55713,Subscribed,Not subscribed
55753,Subscribed,Subscribed
55792,Subscribed,Subscribed
55831,Not subscribed,Not subscribed
55871,Not subscribed,Not subscribed
55910,Not subscribed,Not subscribed
55950,Subscribed,Subscribed
55989,Not subscribed,Subscribed
56029,Subscribed,Subscribed
56069,Subscribed,Not subscribed
56108,Not subscribed,Not subscribed
56148,Not subscribed,Not subscribed
56188,Not subscribed,Subscribed
56227,Not subscribed,Not subscribed
56267,Not subscribed,Subscribed
56307,Not subscribed,Subscribed
56347,Subscribed,Not subscribed
56387,Subscribed,Not subscribed
56426,Not subscribed,Subscribed
56466,Not subscribed,Subscribed
56506,Not subscribed,Not subscribed
56546,Not subscribed,Subscribed
56586,Not subscribed,Subscribed
56626,Subscribed,Subscribed
56666,Subscribed,Not subscribed
56706,Subscribed,Subscribed
56746,Not subscribed,Not subscribed
56786,Not subscribed,Subscribed
56827,Not subscribed,Not subscribed
56867,Not subscribed,Not subscribed
56907,Not subscribed,Subscribed
56947,Subscribed,Not subscribed
56987,Not subscribed,Subscribed
57028,Not subscribed,Not subscribed
57068,Not subscribed,Not subscribed
57108,Not subscribed,Subscribed
57149,Not subscribed,Subscribed
57189,Not subscribed,Not subscribed
57230,Subscribed,Not subscribed
57270,Not subscribed,Subscribed
57311,Not subscribed,Not subscribed
57351,Not subscribed,Subscribed
57392,Not subscribed,Subscribed
57432,Subscribed,Not subscribed
57473,Not subscribed,Subscribed
57514,Not subscribed,Not subscribed
57554,Not subscribed,Subscribed
57595,Not subscribed,Subscribed
57636,Not subscribed,Subscribed
57676,Not subscribed,Not subscribed
57717,Not subscribed,Subscribed
57758,Subscribed,Subscribed
57799,Not subscribed,Subscribed
57840,Not subscribed,Subscribed
57880,Not subscribed,Subscribed
57921,Not subscribed,Subscribed
57962,Not subscribed,Not subscribed
58003,Not subscribed,Subscribed
58044,Subscribed,Subscribed
58085,Not subscribed,Not subscribed
58126,Subscribed,Subscribed
58168,Subscribed,Not subscribed
58209,Not subscribed,Subscribed
58250,Not subscribed,Not subscribed
58291,Not subscribed,Subscribed
58332,Not subscribed,Not subscribed
58373,Not subscribed,Subscribed
58415,Not subscribed,Subscribed
58456,Not subscribed,Not subscribed
58497,Not subscribed,Not subscribed
58539,Not subscribed,Subscribed
58580,Not subscribed,Not subscribed
58622,Not subscribed,Subscribed
58663,Not subscribed,Not subscribed
58704,Not subscribed,Not subscribed
58746,Not subscribed,Not subscribed
58787,Not subscribed,Subscribed
58829,Not subscribed,Subscribed
58871,Not subscribed,Subscribed
58912,Not subscribed,Subscribed
58954,Subscribed,Not subscribed
58996,Not subscribed,Not subscribed
59037,Not subscribed,Subscribed
59079,Subscribed,Subscribed
59121,Subscribed,Not subscribed
59163,Not subscribed,Not subscribed
59204,Not subscribed,Subscribed
59246,Not subscribed,Not subscribed
59288,Not subscribed,Subscribed
59330,Subscribed,Not subscribed
59372,Not subscribed,Subscribed
59414,Not subscribed,Subscribed
59456,Not subscribed,Subscribed
59498,Subscribed,Subscribed
59540,Not subscribed,Subscribed
59582,Not subscribed,Not subscribed
59624,Not subscribed,Subscribed
59667,Not subscribed,Subscribed
59709,Not subscribed,Not subscribed
59751,Not subscribed,Subscribed
59793,Not subscribed,Subscribed
59835,Not subscribed,Not subscribed
59878,Subscribed,Not subscribed
59920,Subscribed,Subscribed
59962,Not subscribed,Subscribed
60005,Not subscribed,Not subscribed
60047,Subscribed,Subscribed
60090,Not subscribed,Subscribed
60132,Not subscribed,Not subscribed
60175,Subscribed,Not subscribed
60217,Not subscribed,Subscribed
60260,Subscribed,Subscribed
60302,Not subscribed,Subscribed
60345,Subscribed,Subscribed
60388,Subscribed,Not subscribed
60430,Not subscribed,Not subscribed
60473,Not subscribed,Not subscribed
60516,Not subscribed,Not subscribed
60559,Not subscribed,Subscribed
60601,Subscribed,Not subscribed
60644,Subscribed,Subscribed
60687,Subscribed,Subscribed
60730,Subscribed,Subscribed
60773,Subscribed,Subscribed
60816,Not subscribed,Not subscribed
60859,Not subscribed,Not subscribed
60902,Not subscribed,Subscribed
60945,Not subscribed,Subscribed
60988,Not subscribed,Not subscribed
61031,Subscribed,Not subscribed
61074,Not subscribed,Subscribed
61118,Not subscribed,Not subscribed
61161,Not subscribed,Subscribed
61204,Not subscribed,Not subscribed
61247,Not subscribed,Subscribed
61291,Not subscribed,Not subscribed
61334,Not subscribed,Not subscribed
61377,Subscribed,Not subscribed
61421,Not subscribed,Subscribed
61464,Subscribed,Not subscribed
61508,Not subscribed,Subscribed
61551,Not subscribed,Not subscribed
61595,Subscribed,Subscribed
61638,Subscribed,Subscribed
61682,Subscribed,Not subscribed
61725,Subscribed,Not subscribed
61769,Subscribed,Subscribed
61813,Not subscribed,Not subscribed
61856,Not subscribed,Subscribed
61900,Not subscribed,Subscribed
61944,Not subscribed,Not subscribed
61988,Subscribed,Subscribed
62031,Subscribed,Not subscribed
62075,Not subscribed,Subscribed
62119,Not subscribed,Not subscribed
62163,Subscribed,Not subscribed
62207,Not subscribed,Subscribed
62251,Not subscribed,Not subscribed
62295,Subscribed,Not subscribed
62339,Not subscribed,Subscribed
62383,Not subscribed,Subscribed
62427,Not subscribed,Subscribed
62471,Not subscribed,Not subscribed
62516,Not subscribed,Not subscribed
62560,Not subscribed,Subscribed
62604,Not subscribed,Subscribed
